GQ id,fifth_col,number_room,rank,year
419241.0,Designated smoking area Guest item storage Dining Laundry Bar Connectivity/Devices On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Check-in/out Offsite parking Ground sports facilities Sunbathing business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,54.0,3.0,2015.0
418960.0,Designated smoking area Guest item storage Dining Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Leisure/Entertainment Check-in/out Offsite parking business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,59.0,3.0,2014.0
418699.0,Guest item storage Dining Front desk services Onsite parking Internet (Public areas) Security Lift Housekeeping Check-in/out Offsite parking business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,55.0,2.5,1999.0
418660.0,Designated smoking area Dining Front desk services Onsite parking Internet (Public areas) Lift Housekeeping Offsite parking business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,51.0,3.0,2010.0
418476.0,Designated smoking area Guest item storage Dining Laundry Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones otherPolicy checkInOutPolicy Hotel,93.0,2.5,2007.0
418358.0,Guest item storage Front desk services Onsite parking Internet (Public areas) Housekeeping checkInOutPolicy petPolicy serviceAnimalPolicy Hotel cash,23.0,3.0,2013.0
418357.0,Laundry Front desk services Onsite parking Internet (Public areas) Transfers Security Housekeeping Babysitting/Childcare/Young ones Wake-up service Check-in/out Offsite parking business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,35.0,3.0,2013.0
418348.0,Guest item storage Dining Newspapers in lobby Laundry Front desk services Onsite parking Internet (Public areas) Transfers Security Accessible property Housekeeping Babysitting/Childcare/Young ones Check-in/out Offsite parking otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,23.0,3.0,2015.0
418278.0,Designated smoking area Guest item storage Laundry Front desk services Onsite parking Internet (Public areas) Transfers Housekeeping Check-in/out Offsite parking business family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,27.0,3.0,2016.0
418021.0,Designated smoking area Guest item storage Dining Laundry Bar Front desk services Onsite parking Internet (Public areas) Transfers Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wake-up service Check-in/out Offsite parking Indoor games Fireplace Sunbathing business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress jcbInternational mastercard visa unionPay,35.0,3.0,2015.0
417867.0,Guest item storage Dining Laundry On-site shopping Onsite parking Internet (Public areas) Transfers Lift Cash services otherPolicy checkInOutPolicy Hotel mastercard visa,47.0,2.0,2014.0
417531.0,Refreshments Guest item storage Air-conditioning in public areas Live entertainment Front desk services Internet (Public areas) Transfers Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Offsite parking business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa carteBlanche,49.0,3.0,2015.0
417231.0,Landscape features Guest item storage Dining Newspapers in lobby Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Lift Housekeeping Babysitting/Childcare/Young ones Check-in/out business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,48.0,3.0,2014.0
417216.0,Designated smoking area Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Housekeeping Babysitting/Childcare/Young ones Wake-up service Check-in/out Offsite parking otherPolicy checkInOutPolicy Hotel jcbInternational mastercard visa,18.0,2.0,2013.0
417118.0,Guest item storage Dining Laundry Front desk services Onsite parking Internet (Public areas) Lift Housekeeping Babysitting/Childcare/Young ones Wake-up service Check-in/out Offsite parking business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress dinersClub mastercard visa,74.0,2.5,2011.0
417103.0,Guest item storage Dining Connectivity/Devices Front desk services Internet (Public areas) Transfers Security Lift Housekeeping Babysitting/Childcare/Young ones Ticketing/Tours Check-in/out Offsite parking business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress dinersClub mastercard visa,39.0,2.5,2014.0
416638.0,Designated smoking area Guest item storage Dining Conference/Business Fitness centre/Gym Porter/Bellhop Laundry Bar On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Lift Accessible property Housekeeping Wellness centre/club Leisure/Entertainment Salon Indoor games Gambling facilities business luxury casino otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress dinersClub jcbInternational mastercard visa discover,845.0,5.0,2013.0
416559.0,Designated smoking area Dining Newspapers in lobby On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Housekeeping Babysitting/Childcare/Young ones Check-in/out Fireplace business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,32.0,3.0,2014.0
416546.0,Designated smoking area Refreshments Landscape features Guest item storage Dining Conference/Business Laundry Bar On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Cash services Check-in/out Indoor games Ground sports facilities Medical service Gambling facilities business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Resort americanExpress jcbInternational mastercard visa,836.0,4.0,2013.0
416478.0,Designated smoking area Refreshments Guest item storage Dining Laundry On-site shopping Front desk services Internet (Public areas) Transfers Security Lift Housekeeping Babysitting/Childcare/Young ones Check-in/out Offsite parking family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Guesthouse mastercard visa,20.0,2.5,2014.0
416422.0,Designated smoking area Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Security Housekeeping Babysitting/Childcare/Young ones Check-in/out Offsite parking otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress jcbInternational mastercard visa,23.0,2.5,2014.0
416199.0,Designated smoking area Landscape features Guest item storage Dining Pool On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Lift Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Spa/Sauna Offsite parking business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,70.0,3.0,2011.0
416163.0,Guest item storage Dining Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Lift Housekeeping Babysitting/Childcare/Young ones Check-in/out Offsite parking otherPolicy checkInOutPolicy Hotel jcbInternational mastercard visa,32.0,2.0,2013.0
416026.0,Designated smoking area Guest item storage Dining Front desk services Onsite parking Internet (Public areas) Lift Housekeeping business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,54.0,3.0,2013.0
415842.0,Designated smoking area Refreshments Guest item storage Laundry Front desk services Onsite parking Internet (Public areas) Transfers Lift Housekeeping Babysitting/Childcare/Young ones Wake-up service Check-in/out otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,48.0,2.5,2014.0
414758.0,Designated smoking area Dining Newspapers in lobby Front desk services Internet (Public areas) Lift Housekeeping Check-in/out otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa cash,29.0,3.0,1986.0
414404.0,Guest item storage Dining Live entertainment Connectivity/Devices On-site shopping Front desk services Internet (Public areas) Security Lift Housekeeping Babysitting/Childcare/Young ones Check-in/out Offsite parking business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress jcbInternational mastercard visa carteBlanche,48.0,2.5,2014.0
414268.0,Designated smoking area Guest item storage Dining Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Housekeeping Babysitting/Childcare/Young ones Ticketing/Tours Wake-up service Check-in/out Offsite parking business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,24.0,2.0,2013.0
414092.0,Designated smoking area Dining On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Bicycles otherPolicy checkInOutPolicy Hotel mastercard visa,45.0,2.0,2014.0
414091.0,Designated smoking area Guest item storage Dining Newspapers in lobby On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Housekeeping Babysitting/Childcare/Young ones Check-in/out Fireplace business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,30.0,3.0,2014.0
413614.0,Designated smoking area Guest item storage Dining Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Ticketing/Tours Cash services Wake-up service Social spaces Onsite car/limo rental Check-in/out Offsite parking Salon Indoor games Bicycles otherPolicy checkInOutPolicy Hotel jcbInternational mastercard visa,24.0,2.5,2014.0
413499.0,Guest item storage Dining Front desk services Onsite parking Internet (Public areas) Transfers Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Ticketing/Tours business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,61.0,2.0,2013.0
413331.0,Refreshments Guest item storage Conference/Business Air-conditioning in public areas Laundry Bar Live entertainment Front desk services Onsite parking Internet (Public areas) Transfers Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Ticketing/Tours Wake-up service business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa carteBlanche,91.0,2.0,2010.0
413328.0,Designated smoking area Guest item storage Dining Conference/Business Fitness centre/Gym Pool Laundry Bar On-site shopping Private event hosting Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Check-in/out business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress dinersClub jcbInternational mastercard visa discover,167.0,3.5,2000.0
413310.0,Designated smoking area Guest item storage Dining Newspapers in lobby Porter/Bellhop Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Spa/Sauna Ticketing/Tours Cash services Wake-up service Onsite car/limo rental Check-in/out Offsite parking Salon Fireplace Ground sports facilities Medical service Places of worship Welcome Drink Pack business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress jcbInternational mastercard visa,42.0,3.0,2013.0
412618.0,Landscape features Dining Newspapers in lobby Pool Laundry Front desk services Onsite parking Internet (Public areas) Housekeeping Check-in/out beach otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Resort americanExpress mastercard visa,138.0,3.0,2012.0
412527.0,Designated smoking area Guest item storage Dining Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wake-up service Offsite parking family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,31.0,3.0,2014.0
412089.0,Designated smoking area Dining Laundry Front desk services Onsite parking Internet (Public areas) Lift Babysitting/Childcare/Young ones Offsite parking otherPolicy checkInOutPolicy Hotel,42.0,2.0,2013.0
